Filenames,Contents
train2011-724_000006.jpg,"Je vous prie d'agréer, Monsieur, l'expression de mes"
train2011-724_000007.jpg,salutations distinguées.
train2011-725_000001.jpg,"Suite à une mutation, je pars à l'étranger dans quelques mois. Je n'aurai"
train2011-725_000002.jpg,donc plus besoin d'assurance habitation.
train2011-725_000003.jpg,"Je vous écris donc afin de demander une résiliation de mon assurance actuelle,"
train2011-725_000004.jpg,que j'avais contracté auprès de vous lorsque j'avais emménagé ici.
train2011-725_000005.jpg,Bonne réception.
train2011-725_000006.jpg,Cordialement
train2011-726_000001.jpg,Je vous adresse ce courrier pour vous demander la cloture de mon
train2011-726_000002.jpg,"compte d'assurance habitation. En effet, je suis sur le point de vendre mon"
train2011-726_000003.jpg,habitation et il n'est donc plus indispensable de posseder une assurance
train2011-726_000004.jpg,habitation. J'espère que la  resiliation  se fera dans les plus brefs délais.
train2011-726_000005.jpg,Je tenais à vous faire part que durant toutes ces années vos services ont
train2011-726_000006.jpg,été satisfaisantes. La resiliation se fait par vente de mon habitation et non
train2011-726_000007.jpg,par insatisfaction.
train2011-726_000008.jpg,Je reste entièrement à votre disposition pour tout renseignement et si un
train2011-726_000009.jpg,problème se pose. Voici mon numéro de client JGHY 35
train2011-726_000010.jpg,"Veuillez agréer Madame, Monsieur, l'expression de mes sentiments les"
train2011-726_000011.jpg,meilleurs
train2011-727_000001.jpg,J'aimerai dans la mesure
train2011-727_000002.jpg,du possible augmenter ma
train2011-727_000003.jpg,commande en doublant la
train2011-727_000004.jpg,quantité par 2 de paires chaussettes
train2011-727_000005.jpg,Dois-je faire une autre commande
train2011-727_000006.jpg,ou ma demande écrite suffie
train2011-727_000007.jpg,je joins quand  meme  mon
train2011-727_000008.jpg,nouveau chèque.
train2011-727_000009.jpg,Veuillez recevoir toute ma
train2011-727_000010.jpg,sympathie.
train2011-728_000001.jpg,"Comme vos conditions de vente me le permettent,"
train2011-728_000002.jpg,je vous prie d'annuler ma dernière commande
train2011-728_000003.jpg,en date du 28/02/2007.
train2011-728_000004.jpg,Vous trouverez ma référence client ci-dessus.
train2011-728_000005.jpg,"Je vous prie d'agréer, Madame, Monsieur, mes"
train2011-728_000006.jpg,salutations distinguées.
train2011-729_000001.jpg,J'ai le plaisir de vous informer de ma
train2011-729_000002.jpg,resiliation d'assurance auto à la date
train2011-729_000003.jpg,d'effet de courrier.
train2011-729_000004.jpg,"Veuillez agréer, Madame, Monsieur,"
train2011-729_000005.jpg,l'expression de mes salutations distinguées.
train2011-730_000001.jpg,"Suite à la tempête de cette nuit, un"
train2011-730_000002.jpg,arbre est tombé sur le toit de ma maison. Une bâche
train2011-730_000003.jpg,a été installée mais la pluie rentre encore dans la
train2011-730_000004.jpg,chambre endommagée. Je pense que mon assurance
train2011-730_000005.jpg,"habitation couvre ces dégâts. Pourriez-vous, s'il vous plaît,"
train2011-730_000006.jpg,faire intervenir un expert au plus vite afin de pouvoir
train2011-730_000007.jpg,commencer les réparations ? Merci d'avance.
train2011-730_000008.jpg,Cordialement
train2011-731_000001.jpg,"Lors de notre dernier rendez-vous, je vous"
train2011-731_000002.jpg,ai commandé pour 1200€ d'actions
train2011-731_000003.jpg,boursières.
train2011-731_000004.jpg,Je souhaite aujourd'hui multiplier par 2
train2011-731_000005.jpg,la quantité d'actions commandées.
train2011-731_000006.jpg,En espérant que notre stratégie porte
train2011-731_000007.jpg,"ses fruits,"
train2011-731_000008.jpg,"Bien cordialement,"
train2011-732_000001.jpg,Je souhaiterais par la présente résilier mon contrat
train2011-732_000002.jpg,d'assurance automobile à la date butoir du contrat (soit le
train2011-732_000003.jpg,01/07/07).
train2011-732_000004.jpg,Je reste à votre disposition pour tout complément d'information
train2011-732_000005.jpg,"et vous prie d'agréer, Madame, Monsieur, l'expression de"
train2011-732_000006.jpg,mes salutations distinguées.
train2011-733_000001.jpg,J'ai commandé une paire de chaussette
train2011-733_000002.jpg,et je viens par ce courrier vous Demander de
train2011-733_000003.jpg,¤doubler¤ cette  quantite .
train2011-733_000004.jpg,J'espere que ma demande pourra  etre
train2011-733_000005.jpg,prise en compte.
train2011-733_000006.jpg,Cordialement
train2011-734_000001.jpg,Par la présente je me permet de vous relancer suite à un courrier de ma part
train2011-734_000002.jpg,resté sans réponse depuis plus d'un mois. En effet je vous demandais
train2011-734_000003.jpg,des informations sur mon compte client (Référence client : HCZRM72) que
train2011-734_000004.jpg,je n'ai pu trouver ailleurs et qui ne seraient nécessaires.
train2011-734_000005.jpg,"Dans l'attente de votre réponse, je vous prie d'agréer mes salutations cordiales."
train2011-735_000001.jpg,Je suis cliente à la BMP et mon code client est QODIE89
train2011-735_000002.jpg,Je vais d'ici peu m'installer avec mon mari et par
train2011-735_000003.jpg,conséquent mes coordonnées téléphoniques vont être modifiées
train2011-735_000004.jpg,Merci de bien vouloir en prendre note.
train2011-735_000005.jpg,Mon nouveau  tel  : 03 53 58 19 58
train2011-735_000006.jpg,"En vous  remerçiant ,"
train2011-736_000001.jpg,"Aménageant dans une nouvelle maison avec mon compagnon,"
train2011-736_000002.jpg,"je vous joints mes nouvelles coordonnées postales, en espérant que"
train2011-736_000003.jpg,vous prendrez rapidement en compte en changement de coordonnées :
train2011-736_000004.jpg,8 rue des Tilleuls
train2011-736_000005.jpg,67 340 WEITERSWILLER
train2011-736_000006.jpg,Voici ma référence client : HBNOT 25
train2011-736_000007.jpg,"Cordialement,"
train2011-737_000001.jpg,"Voilà plusieurs mois que j'ai souscrit à votre service,"
train2011-737_000002.jpg,ou je n'ai connu que des déconvenues et je suis fort
train2011-737_000003.jpg,mécontente.
train2011-737_000004.jpg,Je voudrais donc que vous me remboursiez le plus
train2011-737_000005.jpg,rapidement possible l'intégralité des sommes versées pour
train2011-737_000006.jpg,ce service qui est en définitive totalement inexistant.
train2011-737_000007.jpg,"Dans l'attente de ce remboursement,"
train2011-737_000008.jpg,"Veuillez agréer, Monsieur, mes salutations distinguées."
train2011-738_000001.jpg,Pour faire suite à ma demande de commande
train2011-738_000002.jpg,d'action. Je souhaite augmenter par 2 le
train2011-738_000003.jpg,nombre d'actions boursières commandées.
train2011-738_000004.jpg,"Afin de confirmer cette modification, pouvez-vous"
train2011-738_000005.jpg,me confirmer par courrier.
train2011-738_000006.jpg,"Veuillez agréer, Monsieur, l'expression de"
train2011-738_000007.jpg,mes salutations distinguées.
train2011-739_000001.jpg,J'envisage bientôt de changer de véhicule. Je souhaiterais
train2011-739_000002.jpg,que vous m'envoyez une documentation détaillant les différents
train2011-739_000003.jpg,contrats d'assurance automobile que vous proposez. Je vous remercie
train2011-739_000004.jpg,d'avance.
train2011-739_000005.jpg,Recevez l'expression de mes sentiments distingués.
train2011-740_000001.jpg,Je vous réclame par la présente la surveillance d'un
train2011-740_000002.jpg,dégat  des eaux dans mon domicile sis :
train2011-740_000003.jpg,"53, Rue du Général Leclerc - 57670 - NEBING"
train2011-740_000004.jpg,Je reste à votre disposition pour tout renseignement
train2011-740_000005.jpg,complémentaire et compte sur votre diligence pour
train2011-740_000006.jpg,être indemnisée dans les meilleurs délais.
train2011-741_000001.jpg,"A ce jour, je suis déjà une cliente de votre compagnie"
train2011-741_000002.jpg,d'assurance. Je  béneficie  d'un contrat assurance habitation
train2011-741_000003.jpg,ainsi que d'un contrat assurance voiture.
train2011-741_000004.jpg,Je suis très satisfaite de vos prestations et je me
train2011-741_000005.jpg,permets donc de vous demander des informations concernant vos
train2011-741_000006.jpg,contrats d'assurance vie.
train2011-741_000007.jpg,En effet je souhaite souscrire à ce type de contrat mais
train2011-741_000008.jpg,je ne connais pas la marche à suivre.
train2011-741_000009.jpg,Je vous sollicite afin de me faire part des contrats les
train2011-741_000010.jpg,mieux adaptés à ma situation que vous connaissez
train2011-741_000011.jpg,Je compte également sur le fait de mon ancienneté ( Decembre
train2011-741_000012.jpg,1999).
train2011-741_000013.jpg,"Merci par avance, je reste à votre disposition"
train2011-741_000014.jpg,"Veuillez agréer, Madame, Monsieur, mes sincères salutations."
train2011-742_000001.jpg,Je souhaiterai investir la somme de 1500 euros en
train2011-742_000002.jpg,actions boursières. Je vous laisse le soin de choisir
train2011-742_000003.jpg,le placement optimum.
train2011-742_000004.jpg,"En vous remerciant de bien vouloir effectuer cette opération,"
train2011-742_000005.jpg,"je vous prie d'agréer, Monsieur, l'expression de mes"
train2011-742_000006.jpg,sentiments distinguées.
train2011-743_000001.jpg,"Par la présente, je souhaite modifier ma"
train2011-743_000002.jpg,dernière commande.
train2011-743_000003.jpg,"En effet, je  desire  doubler ma quantité d'actions"
train2011-743_000004.jpg,commandées.
train2011-743_000005.jpg,"Merci de faire le nécessaire,"
train2011-743_000006.jpg,"Dans l'attente,"
train2011-743_000007.jpg,Recevez mes sincères salutations.
train2011-744_000001.jpg,Je suis actuellement à la recherche d'un nouveau
train2011-744_000002.jpg,contrat d'assurance pour mon habitation située rue des
train2011-744_000003.jpg,Chênes à Klingenthal. Il s'agit d'un appartement de
train2011-744_000004.jpg,"75 mètres carrés, comprenant un salon / séjour et deux"
train2011-744_000005.jpg,chambres. Cet appartement fait partie d'une petite
train2011-744_000006.jpg,résidence de 8 appartements en copropriété.
train2011-744_000007.jpg,Je souhaiterais connaître vos différents contrats
train2011-744_000008.jpg,d'assurance adaptés à mon cas ainsi que les
train2011-744_000009.jpg,tarifs proposés.
train2011-744_000010.jpg,Je me tiens à votre disposition pour tout autre
train2011-744_000011.jpg,renseignement que vous jugeriez nécessaire et vous prie
train2011-744_000012.jpg,"d'agréer Madame, Monsieur, mes salutations distinguées."
train2011-745_000001.jpg,Je souhaite commander 3 paires de chaussettes
train2011-745_000002.jpg,( reference  du produit : CH 45-12)que vous
train2011-745_000003.jpg,livrerez chez moi à l'adresse indiquée. En  echange
train2011-745_000004.jpg,"de ceux-ci, je paierais pour contre - remboursement"
train2011-745_000005.jpg,Merci de satisfaire à ma demande
train2011-746_000001.jpg,Je vais m'installer avec mon conjoint dans un
train2011-746_000002.jpg,"appartement F4 avec balcon, garage et cave."
train2011-746_000003.jpg,Je souhaiterais recevoir de la documentation
train2011-746_000004.jpg,concernant les contrats d'habitations pour assurer mes biens.
train2011-746_000005.jpg,"Si toutefois votre documentation me porte de l'intérêt,"
train2011-746_000006.jpg,je prendrais contact avec votre agence pour un rendez-vous.
train2011-746_000007.jpg,"En attendant votre documentations, veuillez agréer,"
train2011-746_000008.jpg,"Madame, Monsieur, mes salutations distinguées."
train2011-747_000001.jpg,Je viens de recevoir ma dernière facture
train2011-747_000002.jpg,émanant de vos services qu'elle n'est pas ma
train2011-747_000003.jpg,surprise en voyant le coût particulièrement
train2011-747_000004.jpg,élevé de cette dernière !
train2011-747_000005.jpg,Je viens donc par la présente demander
train2011-747_000006.jpg,le détail de ma facture par retour du courrier.
train2011-747_000007.jpg,En vous remerciant par avance de l'intérêt
train2011-747_000008.jpg,"que vous porterez à ma requête, veuillez recevoir,"
train2011-747_000009.jpg,"Madame, Monsieur, mes sincères salutations."
train2011-748_000001.jpg,"Par ce courrier, je souhaite résilier mon"
train2011-748_000002.jpg,contrat habitation qui prend fin le 01/05/07.
train2011-748_000003.jpg,"Compte tenu du préavis de 2 mois nécessaire,"
train2011-748_000004.jpg,je vous fais part de ma résiliation à ce jour.
train2011-748_000005.jpg,En  espérant  que vous prendrez en compte
train2011-748_000006.jpg,"ma demande, je vous prie d'agréer, Madame,"
train2011-748_000007.jpg,"Monsieur, mes sincères salutations."
train2011-749_000001.jpg,Je viens de recevoir ma facture d'électricité que je me trouve dans
train2011-749_000002.jpg,"l'impossibilité de payer, je viens en effet d'être licencié."
train2011-749_000003.jpg,"N'ayant jamais eu d'impayé jusque là, ni de retard, je sollicite de"
train2011-749_000004.jpg,votre part une remise gracieuse jusqu'à ce que je retrouve un emploi ou
train2011-749_000005.jpg,dans l'attente des allocations chômage.
train2011-749_000006.jpg,"Vous remerciant de l'attention que vous porterez à ma demande, je vous"
train2011-749_000007.jpg,joins une attestation de licenciement et reste à votre disposition pour tout autre
train2011-749_000008.jpg,renseignement.
train2011-749_000009.jpg,"Je vous prie d'agréer, Madame, Monsieur, l'assurance de ma considération"
train2011-749_000010.jpg,distinguée.
train2011-750_000001.jpg,"victime d'un accident de la route le 14/02/07, et vous ayant fait"
train2011-750_000002.jpg,"parvenir dans le délais le contrat amiable d'accident, vous avez procédé"
train2011-750_000003.jpg,comme prévu à l'expertise de mon véhicule. C'est pourquoi je suis
train2011-750_000004.jpg,étonnée de n'avoir aucune  nouvelles  de vous depuis lors ; cette situation
train2011-750_000005.jpg,étant pour moi très pénible financièrement.
train2011-750_000006.jpg,"Dans l'attente d'une réponse rapide de votre part, je vous"
train2011-750_000007.jpg,"prie d'agréer, Madame, Monsieur, l'expression de mes sentiments respectueux."
train2011-751_000001.jpg,"Suite à mon courrier du mois de février, je vous"
train2011-751_000002.jpg,informe que je n'ai à ce jour pas eu d'information concernant
